the_date,census_blockid,winner,loser,state,dma_name,metric_value,avg_historical,std_historical,historical_days,spike_ratio,outlier_type,mover_ind,metric_type
2025-08-15,220330052002009,WhiteSky Communications,Comcast,Louisiana,"Baton Rouge, LA-MS",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,220190009001023,Vexus Fiber,Altice,Louisiana,"Lake Charles, LA",1.0,0.058823529411764705,0.24253562503633297,17,17.0,volume_spike,True,win
2025-08-15,220510282003000,AT&T,Spectrum,Louisiana,"New Orleans, LA-MS",1.0,0.0,0.0,13,,volume_spike,True,win
2025-08-15,221030412121014,Spectrum,AT&T,Louisiana,"New Orleans, LA-MS",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,230050028001017,GoNetspeed,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,0.0,0.0,12,,volume_spike,True,win
2025-08-15,230050045021004,Consolidated,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,240037512002028,Comcast,Verizon,Maryland,"Baltimore, MD",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-15,240253028023005,Comcast,T-Mobile FWA,Maryland,"Baltimore, MD",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-15,240253035021003,Verizon,Comcast,Maryland,"Baltimore, MD",2.0,0.3684210526315789,0.5972647203701474,19,5.428571428571429,volume_spike,True,win
2025-08-15,240276023032000,Verizon,Spectrum,Maryland,"Baltimore, MD",2.0,0.23076923076923078,0.4385290096535146,13,8.666666666666666,volume_spike,True,win
2025-08-15,245100103001000,Comcast,T-Mobile FWA,Maryland,"Baltimore, MD",1.0,0.14814814814814814,0.36201399289824565,27,6.75,volume_spike,True,win
2025-08-15,240479515001000,Comcast,T-Mobile FWA,Maryland,"Salisbury, MD-DE",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,240098607031005,Comcast,T-Mobile FWA,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,240317001031023,Comcast,Verizon,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,240317006062000,Verizon,Spectrum,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-15,240338005113000,Comcast,Verizon,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,0.058823529411764705,0.24253562503633294,17,17.0,volume_spike,True,win
2025-08-15,240338021041000,Verizon,Comcast,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,0.125,0.3415650255319866,16,8.0,volume_spike,True,win
2025-08-15,250173171022001,Comcast,Frontier,Massachusetts,"Boston, MA-NH-VT",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-15,250277431004028,Spectrum,Verizon,Massachusetts,"Boston, MA-NH-VT",1.0,0.0625,0.24999999999999997,16,16.0,volume_spike,True,win
2025-08-15,260873375001043,Spectrum,Comcast,Michigan,"Detroit, MI",1.0,0.15384615384615385,0.3755338080994054,13,6.5,volume_spike,True,win
2025-08-15,260992225001002,Comcast,T-Mobile FWA,Michigan,"Detroit, MI",1.0,0.0625,0.25,16,16.0,volume_spike,True,win
2025-08-15,260992425001000,WOW!,Comcast,Michigan,"Detroit, MI",1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-15,261635133002014,AT&T,Comcast,Michigan,"Detroit, MI",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,261635317002018,Comcast,Spectrum,Michigan,"Detroit, MI",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,261635458001004,Comcast,T-Mobile FWA,Michigan,"Detroit, MI",2.0,0.375,0.6191391873668904,16,5.333333333333333,volume_spike,True,win
2025-08-15,261635773003009,WOW!,Spectrum,Michigan,"Detroit, MI",2.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,261635893003006,AT&T,Spectrum,Michigan,"Detroit, MI",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,260172853001016,Spectrum,Verizon FWA,Michigan,"Flint-Saginaw-Bay City, MI",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,260490115052000,Comcast,Spectrum,Michigan,"Flint-Saginaw-Bay City, MI",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,260690004002004,Spectrum,Comcast,Michigan,"Flint-Saginaw-Bay City, MI",2.0,0.13636363636363635,0.4675625290960757,22,14.666666666666668,volume_spike,True,win
2025-08-15,261450104021002,Spectrum,Comcast,Michigan,"Flint-Saginaw-Bay City, MI",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,260250017002000,Comcast,Spectrum,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,0.15384615384615385,0.5547001962252291,13,6.5,volume_spike,True,win
2025-08-15,260250019001015,Comcast,T-Mobile FWA,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,0.07692307692307693,0.2773500981126146,13,13.0,volume_spike,True,win
2025-08-15,260250020002010,Comcast,T-Mobile FWA,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,260810102001045,AT&T,Spectrum,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,260810102001045,Point Broadband,Comcast,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-15,261390220011061,Spectrum,Comcast,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-15,260610002003003,Spectrum,Baraga Telephone Company,Michigan,"Marquette, MI-WI",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-15,260339701003021,Spectrum,Packerland Broadband,Michigan,"Traverse City-Cadillac, MI",12.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,261439703002072,Spectrum,Comcast,Michigan,"Traverse City-Cadillac, MI",1.0,0.1,0.31622776601683794,10,10.0,volume_spike,True,win
2025-08-15,270170701004049,CenturyLink,Comcast,Minnesota,"Duluth-Superior, MN-WI-MI",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,270054506003002,Arvig,Midcontinent,Minnesota,"Fargo, ND-MN",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,271696707001040,Hiawatha (MN),Norvado,Minnesota,"La Crosse-Eau Claire, WI-MN",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,270531025002002,CenturyLink,Midcontinent,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,280959507001034,MaxxSouth,Tombigbee Fiber,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,290190005002013,Spectrum,Socket Internet,Missouri,"Columbia-Jefferson City, MO",1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-15,290499601005033,United Fiber,Comcast,Missouri,"Kansas City, MO-KS",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,290950097001000,T-Mobile FWA,Comcast,Missouri,"Kansas City, MO-KS",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,290950105003000,Spectrum,Google Fiber,Missouri,"Kansas City, MO-KS",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-15,290950107021027,Google Fiber,Spectrum,Missouri,"Kansas City, MO-KS",1.0,0.16666666666666666,0.38924947208076144,12,6.0,volume_spike,True,win
2025-08-15,290950121002009,Comcast,T-Mobile FWA,Missouri,"Kansas City, MO-KS",1.0,0.047619047619047616,0.21821789023599233,21,21.0,volume_spike,True,win
2025-08-15,290950155001003,Spectrum,Comcast,Missouri,"Kansas City, MO-KS",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,292236903004023,Windstream,Big River Telephone,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,292236903004023,Windstream,Conexon Connect,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,290997007001002,Spectrum,AT&T,Missouri,"St. Louis, MO-IL",1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-15,291892106004013,Spectrum,AT&T,Missouri,"St. Louis, MO-IL",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,291892150031004,AT&T,Spectrum,Missouri,"St. Louis, MO-IL",1.0,0.0,0.0,17,,volume_spike,True,win
2025-08-15,291892154005000,AT&T,Spectrum,Missouri,"St. Louis, MO-IL",1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-15,295101051983006,Spectrum,AT&T,Missouri,"St. Louis, MO-IL",1.0,0.18181818181818182,0.4646601886422925,33,5.5,volume_spike,True,win
2025-08-15,310550074711022,CenturyLink,Cox Communications,Nebraska,"Omaha, NE-IA-MO",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,311530106291080,Cox Communications,Comcast,Nebraska,"Omaha, NE-IA-MO",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,311199611001030,Cable One,Cox Communications,Nebraska,"Sioux City, IA-NE-SD",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,320030010063004,CenturyLink,Cox Communications,Nevada,"Las Vegas, NV",1.0,0.18181818181818182,0.6030226891555273,11,5.5,volume_spike,True,win
2025-08-15,320030019023015,Cox Communications,T-Mobile FWA,Nevada,"Las Vegas, NV",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,320030028212000,Cox Communications,CenturyLink,Nevada,"Las Vegas, NV",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,320030032045020,CenturyLink,Cox Communications,Nevada,"Las Vegas, NV",1.0,0.0,0.0,13,,volume_spike,True,win
2025-08-15,320030032045020,Cox Communications,AT&T,Nevada,"Las Vegas, NV",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,320030054352002,Cox Communications,Spectrum,Nevada,"Las Vegas, NV",1.0,0.16666666666666666,0.5773502691896258,12,6.0,volume_spike,True,win
2025-08-15,320310009002001,AT&T,Spectrum,Nevada,"Reno, NV-CA",1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-15,330019655982028,Atlantic Broadband,Consolidated,New Hampshire,"Boston, MA-NH-VT",1.0,0.13793103448275862,0.35093120317179827,29,7.25,volume_spike,True,win
2025-08-15,330019656003025,Atlantic Broadband,Consolidated,New Hampshire,"Boston, MA-NH-VT",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,330151062002002,Consolidated,Spectrum,New Hampshire,"Boston, MA-NH-VT",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,340030113001025,Verizon,Altice,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-15,340170064002000,T-Mobile FWA,Verizon,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,340190113033009,Comcast,Altice,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-15,340350539042000,Comcast,Verizon,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-15,340390325004022,Verizon,T-Mobile FWA,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-15,340057029092017,Comcast,Verizon,New Jersey,"Philadelphia, PA-NJ-DE",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-15,340110106004023,Verizon,Comcast,New Jersey,"Philadelphia, PA-NJ-DE",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,340155014063012,Verizon,Comcast,New Jersey,"Philadelphia, PA-NJ-DE",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,350010030021006,Comcast,TDS Telecom,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,350010030021006,T-Mobile FWA,Comcast,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,350010032021004,CenturyLink,T-Mobile FWA,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,350050006001023,Cable One,Verizon FWA,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,360070126005001,Spectrum,Adams Cable,New York,"Binghamton, NY",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,360070126005001,Spectrum,Altice,New York,"Binghamton, NY",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,360050310002007,Altice,T-Mobile FWA,New York,"New York, NY-NJ-CT-PA",1.0,0.1111111111111111,0.3233808333817773,18,9.0,volume_spike,True,win
2025-08-15,360050323004007,Verizon,Altice,New York,"New York, NY-NJ-CT-PA",3.0,0.5416666666666666,0.7425755447874054,48,5.538461538461539,volume_spike,True,win
2025-08-15,360470702014002,Altice,T-Mobile FWA,New York,"New York, NY-NJ-CT-PA",1.0,0.1111111111111111,0.32338083338177726,18,9.0,volume_spike,True,win
2025-08-15,360470702030001,Altice,Verizon,New York,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,360470776003003,Starry,Altice,New York,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,360471502001004,Altice,T-Mobile FWA,New York,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-15,360479901000004,Altice,T-Mobile FWA,New York,"New York, NY-NJ-CT-PA",1.0,0.16666666666666666,0.38924947208076144,12,6.0,volume_spike,True,win
2025-08-15,360595182043017,Altice,Comcast,New York,"New York, NY-NJ-CT-PA",2.0,0.375,0.5175491695067657,8,5.333333333333333,volume_spike,True,win
2025-08-15,361031469013007,Verizon,Altice,New York,"New York, NY-NJ-CT-PA",1.0,0.125,0.34156502553198664,16,8.0,volume_spike,True,win
2025-08-15,361190095002002,Altice,Spectrum,New York,"New York, NY-NJ-CT-PA",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,361190095002002,Verizon,Altice,New York,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,360550128002008,Greenlight Networks (NY),Spectrum,New York,"Rochester, NY",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,360670017022008,Vyve Broadband,Spectrum,New York,"Syracuse, NY",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,370030404002062,Spectrum,AT&T,North Carolina,"Charlotte, NC-SC",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-15,370970614031021,Windstream,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-15,371090711013001,AT&T,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-15,371190019111006,Spectrum,T-Mobile FWA,North Carolina,"Charlotte, NC-SC",1.0,0.14285714285714285,0.3631365196012814,14,7.0,volume_spike,True,win
2025-08-15,371190058151001,AT&T,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,371190058151001,Spectrum,Comcast,North Carolina,"Charlotte, NC-SC",1.0,0.14285714285714285,0.3779644730092272,7,7.0,volume_spike,True,win
2025-08-15,371190058451005,Spectrum,T-Mobile FWA,North Carolina,"Charlotte, NC-SC",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,371199801001005,AT&T,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,0.08,0.2768874620972691,25,12.5,volume_spike,True,win
2025-08-15,371790210151001,Windstream,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,0.09523809523809523,0.30079260375911915,21,10.5,volume_spike,True,win
2025-08-15,370590805003002,Spectrum,Yadkin Valley Telephone,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,0.13043478260869565,0.3443502215750909,23,7.666666666666667,volume_spike,True,win
2025-08-15,370899307022012,AT&T,Altice,North Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-15,370630018082006,Spectrum,Altice,North Carolina,"Raleigh-Durham, NC-VA",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,370939703002008,Spectrum,Atlantic Telephone Cooperative,North Carolina,"Raleigh-Durham, NC-VA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,371830530092012,Spectrum,Google Fiber,North Carolina,"Raleigh-Durham, NC-VA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-15,371830535183005,AT&T,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,0.16666666666666666,0.3892494720807615,12,6.0,volume_spike,True,win
2025-08-15,371830538083013,Google Fiber,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-15,371950002001032,Spectrum,Brightspeed,North Carolina,"Raleigh-Durham, NC-VA",1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-15,380150104002006,Midcontinent,West River Telecommunications Cooperative,North Dakota,"Minot-Bismarck-Dickinson, ND-MT-SD",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-15,390170109031001,Spectrum,T-Mobile FWA,Ohio,"Cincinnati, OH-KY-IN",1.0,0.17391304347826086,0.3875533878815898,23,5.75,volume_spike,True,win
2025-08-15,390059708003016,Armstrong,Frontier,Ohio,"Cleveland-Akron, OH",1.0,0.08333333333333333,0.2886751345948129,12,12.0,volume_spike,True,win
2025-08-15,390351323012002,AT&T,Comcast,Ohio,"Cleveland-Akron, OH",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-15,390351414002001,Spectrum,Comcast,Ohio,"Cleveland-Akron, OH",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,390930102002014,Spectrum,Atlantic Broadband,Ohio,"Cleveland-Akron, OH",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-15,391535072021001,AT&T,Spectrum,Ohio,"Cleveland-Akron, OH",3.0,0.0,0.0,15,,volume_spike,True,win
2025-06-19,551390034004016,AT&T,TDS Telecom,Wisconsin,"Green Bay-Appleton, WI-MI",1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,551390034004016,Spectrum,TDS Telecom,Wisconsin,"Green Bay-Appleton, WI-MI",1.0,0.16,0.37416573867739417,25,6.25,volume_spike,True,win
2025-06-19,560379709021003,All West Communications,Comcast,Wyoming,"Salt Lake City, UT-WY-NV-ID",1.0,0.0,0.0,5,,volume_spike,True,win
2025-06-19,010310112042033,Brightspeed,Spectrum,,,1.0,0.0,0.0,8,,volume_spike,True,win
2025-06-19,010479573011004,Spectrum,Comcast,,,1.0,0.0,0.0,17,,volume_spike,True,win
2025-06-19,010730117091035,Spectrum,Comcast,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-06-19,010730120014002,Spectrum,AT&T,,,1.0,0.0,0.0,13,,volume_spike,True,win
2025-06-19,010730123062004,Spectrum,AT&T,,,3.0,0.3076923076923077,0.4706787243316417,26,9.75,volume_spike,True,win
2025-06-19,010830208061057,AT&T,Spectrum,,,1.0,0.1875,0.40311288741492746,16,5.333333333333333,volume_spike,True,win
2025-06-19,011150401103000,Windstream,AT&T,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-06-19,040030017023001,Cox Communications,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,040130506174049,Wyyerd Communications,Spectrum,,,1.0,0.1,0.31622776601683794,10,10.0,volume_spike,True,win
2025-06-19,040130506194016,Cox Communications,Wyyerd Communications,,,1.0,0.08333333333333333,0.28232985128663995,24,12.0,volume_spike,True,win
2025-06-19,040159504042088,Altice,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,040190040764000,CenturyLink,Comcast,,,1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-06-19,040190041271000,Cox Communications,Spectrum,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-06-19,040210002063023,Verizon FWA,Cox Communications,,,2.0,0.3333333333333333,0.5773502691896257,3,6.0,volume_spike,True,win
2025-06-19,040210002171046,Cox Communications,Comcast,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-06-19,050479503022037,Wave Rural Connect,AT&T,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,051199803003000,Comcast,AT&T,,,1.0,0.1,0.30512857662936466,30,10.0,volume_spike,True,win
2025-06-19,060372163022006,AT&T,Comcast,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-06-19,060373116012011,AT&T,Spectrum,,,1.0,0.0,0.0,22,,volume_spike,True,win
2025-06-19,060374033271051,Frontier,Spectrum,,,1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-06-19,060374824041010,AT&T,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,060379107171006,Spectrum,Cox Communications,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-06-19,060590626302003,AT&T,Spectrum,,,2.0,0.0,0.0,10,,volume_spike,True,win
2025-06-19,060650432923015,Spectrum,AT&T,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,060650435192002,Spectrum,AT&T,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,060650456152001,Spectrum,Frontier,,,1.0,0.04,0.2,25,25.0,volume_spike,True,win
2025-06-19,060650495022010,Spectrum,Altice,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-06-19,060659406003006,Spectrum,Frontier,,,2.0,0.08695652173913043,0.2881040655200304,23,23.0,volume_spike,True,win
2025-06-19,060659406004017,Spectrum,Frontier,,,1.0,0.0,0.0,16,,volume_spike,True,win
2025-06-19,060710020411019,Spectrum,Frontier,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-06-19,060710073081000,Spectrum,T-Mobile FWA,,,1.0,0.15789473684210525,0.3746343246326776,19,6.333333333333334,volume_spike,True,win
2025-06-19,060710079052002,Spectrum,T-Mobile FWA,,,2.0,0.15384615384615385,0.3755338080994054,13,13.0,volume_spike,True,win
2025-06-19,060710099171002,Frontier,Spectrum,,,2.0,0.36,0.48989794855663565,25,5.555555555555555,volume_spike,True,win
