the_date,state,dma_name,winner,loser,suppress_amount,reason
2025-05-06,Texas,"Dallas-Ft. Worth, TX",AT&T,Frontier,5.666666666666667,Z-Score > 1.5
2025-05-06,Florida,"West Palm Beach-Ft. Pierce, FL",AT&T,Comcast,5.666666666666666,Z-Score > 1.5
2025-05-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Comcast,9.0,Z-Score > 1.5
2025-05-06,Michigan,"Detroit, MI",Comcast,WOW!,4.666666666666667,Z-Score > 1.5
2025-05-06,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,23.333333333333336,Z-Score > 1.5
2025-05-06,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,10.666666666666666,Z-Score > 1.5
2025-05-06,Florida,"Tampa-St. Petersburg, FL",Spectrum,Frontier,8.666666666666668,Z-Score > 1.5
2025-05-06,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Spectrum,15.333333333333332,Z-Score > 1.5
2025-05-06,Ohio,"Cleveland-Akron, OH",Spectrum,T-Mobile FWA,4.333333333333333,Z-Score > 1.5
2025-05-06,North Carolina,"Charlotte, NC",Verizon FWA,Spectrum,6.333333333333334,Z-Score > 1.5
2025-05-06,Washington,"Seattle-Tacoma, WA",T-Mobile FWA,Comcast,8.333333333333334,Z-Score > 1.5
2025-05-06,North Carolina,"Raleigh-Durham, NC",AT&T,Spectrum,4.0,Z-Score > 1.5
2025-05-06,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,2.0,Z-Score > 1.5
2025-05-06,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Comcast,10.666666666666668,Z-Score > 1.5
2025-05-06,Illinois,"Chicago, IL",Comcast,Cox Communications,6.666666666666667,Z-Score > 1.5
2025-05-06,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,12.0,Z-Score > 1.5
2025-05-06,Illinois,"Chicago, IL",Comcast,Spectrum,16.333333333333332,Z-Score > 1.5
2025-05-06,California,"Los Angeles, CA",Spectrum,Comcast,12.666666666666668,Z-Score > 1.5
2025-05-06,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,7.0,Z-Score > 1.5
2025-05-06,Ohio,"Cleveland-Akron, OH",Spectrum,Comcast,4.333333333333334,Z-Score > 1.5
2025-05-06,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,12.333333333333332,Z-Score > 1.5
2025-05-06,New York,"New York, NY",Verizon,Altice,10.0,Z-Score > 1.5
2025-05-06,Maine,"Bangor, ME",Consolidated,Spectrum,3.333333333333333,Z-Score > 1.5
2025-05-06,North Carolina,"Charlotte, NC",AT&T,Spectrum,12.333333333333334,Z-Score > 1.5
2025-05-06,Arizona,"Phoenix, AZ",Wyyerd Communications,Cox Communications,3.666666666666667,Z-Score > 1.5
2025-05-06,New Jersey,"New York, NY",T-Mobile FWA,Comcast,3.666666666666666,Z-Score > 1.5
2025-05-06,New York,"New York, NY",Verizon,Spectrum,13.666666666666666,Z-Score > 1.5
2025-05-06,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,13.666666666666668,Z-Score > 1.5
2025-05-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,8.0,Z-Score > 1.5
2025-05-06,Texas,"San Antonio, TX",T-Mobile FWA,Spectrum,8.0,Z-Score > 1.5
2025-05-06,California,"Los Angeles, CA",Verizon FWA,Spectrum,7.0,Z-Score > 1.5
2025-05-06,Texas,"Houston, TX",Comcast,Spectrum,4.666666666666666,Z-Score > 1.5
2025-05-06,Connecticut,"Hartford & New Haven, CT",Comcast,Frontier,2.333333333333333,Z-Score > 1.5
2025-05-06,North Carolina,"Charlotte, NC",Spectrum,AT&T,12.333333333333332,Z-Score > 1.5
2025-05-06,Connecticut,"Hartford & New Haven, CT",Comcast,Spectrum,4.0,Z-Score > 1.5
2025-05-06,Maine,"Portland-Auburn, ME",Spectrum,Comcast,5.666666666666667,Pct Increase > 30%
2025-05-06,California,"Los Angeles, CA",Spectrum,AT&T,13.333333333333336,Pct Increase > 30%
2025-05-06,Illinois,"Chicago, IL",AT&T,Comcast,13.333333333333334,Pct Increase > 30%
2025-05-06,Florida,"West Palm Beach-Ft. Pierce, FL",Comcast,AT&T,4.333333333333334,Pct Increase > 30%
2025-05-06,California,"Fresno-Visalia, CA",AT&T,Comcast,5.333333333333333,Pct Increase > 30%
2025-05-06,California,"Los Angeles, CA",Spectrum,Cox Communications,5.0,Pct Increase > 30%
2025-05-06,New York,"New York, NY",Spectrum,Verizon,10.0,Pct Increase > 30%
2025-05-06,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,9.666666666666668,Pct Increase > 30%
2025-05-06,Texas,"Dallas-Ft. Worth, TX",Frontier,Spectrum,4.0,Pct Increase > 30%
2025-05-06,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,5.333333333333333,Pct Increase > 30%
2025-05-06,Missouri,"St. Louis, MO",Spectrum,AT&T,7.666666666666667,Pct Increase > 30%
2025-05-06,New York,"New York, NY",Altice,Comcast,15.666666666666666,Pct Increase > 30%
2025-05-06,Illinois,"Chicago, IL",Comcast,AT&T,15.333333333333332,Pct Increase > 30%
2025-05-06,Indiana,"Indianapolis, IN",Comcast,Spectrum,5.333333333333334,Pct Increase > 30%
2025-05-06,Virginia,"Washington, DC",Verizon,Comcast,10.0,Pct Increase > 30%
2025-05-06,Washington,"Seattle-Tacoma, WA",Comcast,Ziply Fiber,4.333333333333333,Pct Increase > 30%
2025-05-06,California,"Los Angeles, CA",AT&T,Spectrum,8.666666666666668,Pct Increase > 30%
2025-05-06,New York,"New York, NY",Altice,Spectrum,17.333333333333336,Pct Increase > 30%
2025-05-06,New York,"New York, NY",Altice,Verizon,13.666666666666666,Pct Increase > 30%
2025-05-06,Texas,"Houston, TX",T-Mobile FWA,Comcast,5.0,Pct Increase > 30%
2025-05-06,Colorado,"Denver, CO",T-Mobile FWA,Comcast,3.0,Pct Increase > 30%
2025-05-06,Georgia,"Atlanta, GA",AT&T,Spectrum,5.333333333333334,Pct Increase > 30%
2025-05-06,New York,"Albany-Schenectady-Troy, NY",Spectrum,Comcast,5.333333333333333,Pct Increase > 30%
2025-05-06,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,14.0,Pct Increase > 30%
2025-05-06,Texas,"Austin, TX",AT&T,Spectrum,2.666666666666667,Pct Increase > 30%
2025-05-06,Texas,"Houston, TX",Ezee Fiber,Comcast,3.666666666666666,Pct Increase > 30%
2025-05-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,CenturyLink,4.666666666666667,Pct Increase > 30%
2025-05-06,Michigan,"Traverse City-Cadillac, MI",Spectrum,Comcast,5.666666666666666,Pct Increase > 30%
2025-05-06,Oregon,"Portland, OR",CenturyLink,Comcast,5.333333333333333,Pct Increase > 30%
2025-05-06,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,6.333333333333334,Pct Increase > 30%
2025-05-06,Ohio,"Columbus, OH",Spectrum,Comcast,4.0,Pct Increase > 30%
2025-05-06,Tennessee,"Nashville, TN",AT&T,Comcast,6.666666666666667,Pct Increase > 30%
2025-05-06,Michigan,"Detroit, MI",AT&T,Comcast,6.666666666666668,Pct Increase > 30%
2025-05-06,Indiana,"Indianapolis, IN",AT&T,Comcast,3.333333333333333,Pct Increase > 30%
2025-05-06,New Jersey,"Philadelphia, PA",Verizon,Comcast,9.333333333333334,Pct Increase > 30%
2025-05-06,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,4.666666666666667,Pct Increase > 30%
2025-05-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",Comcast,Spectrum,2.666666666666667,Pct Increase > 30%
2025-05-06,Maryland,"Washington, DC",Verizon,Comcast,4.666666666666667,Pct Increase > 30%
2025-05-06,New York,"New York, NY",Spectrum,Comcast,21.0,Pct Increase > 30%
2025-05-07,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,21.333333333333336,Z-Score > 1.5
2025-05-07,Michigan,"Detroit, MI",Comcast,Spectrum,10.333333333333332,Z-Score > 1.5
2025-05-07,California,"Los Angeles, CA",Spectrum,Frontier,20.0,Z-Score > 1.5
2025-05-07,Massachusetts,"Boston, MA",Comcast,AT&T,11.0,Z-Score > 1.5
2025-05-07,Georgia,"Atlanta, GA",Spectrum,Comcast,6.333333333333333,Z-Score > 1.5
2025-05-07,Missouri,"St. Louis, MO",Spectrum,T-Mobile FWA,10.0,Z-Score > 1.5
2025-05-07,Maryland,"Baltimore, MD",Verizon,Comcast,13.333333333333334,Z-Score > 1.5
2025-05-07,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,11.666666666666664,Z-Score > 1.5
2025-05-07,Virginia,"Norfolk-Portsmouth-Newport News, VA",Cox Communications,Verizon,8.666666666666666,Z-Score > 1.5
2025-05-07,California,"San Diego, CA",Cox Communications,AT&T,8.333333333333332,Z-Score > 1.5
2025-05-07,Wisconsin,"Madison, WI",Spectrum,Comcast,7.0,Z-Score > 1.5
2025-05-07,Tennessee,"Nashville, TN",AT&T,Comcast,3.666666666666666,Z-Score > 1.5
2025-05-07,Oregon,"Portland, OR",Comcast,Spectrum,9.666666666666666,Z-Score > 1.5
2025-05-07,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,9.666666666666666,Z-Score > 1.5
2025-05-07,New York,"Buffalo, NY",Verizon,Spectrum,6.0,Z-Score > 1.5
2025-05-07,Oregon,"Portland, OR",CenturyLink,Comcast,9.0,Z-Score > 1.5
2025-05-07,Wisconsin,"Milwaukee, WI",T-Mobile FWA,Spectrum,7.666666666666667,Z-Score > 1.5
2025-05-07,Florida,"Ft. Myers-Naples, FL",CenturyLink,Comcast,7.333333333333334,Z-Score > 1.5
2025-05-07,Ohio,"Columbus, OH",T-Mobile FWA,Spectrum,7.0,Z-Score > 1.5
2025-05-07,Wisconsin,"Milwaukee, WI",Spectrum,Comcast,4.0,Z-Score > 1.5
2025-05-07,Texas,"Austin, TX",Spectrum,AT&T,4.0,Z-Score > 1.5
2025-05-07,Illinois,"Chicago, IL",AT&T,Comcast,25.333333333333332,Z-Score > 1.5
2025-05-07,Michigan,"Detroit, MI",Comcast,AT&T,10.0,Z-Score > 1.5
2025-05-07,Wisconsin,"Milwaukee, WI",Spectrum,AT&T,4.333333333333334,Z-Score > 1.5
2025-05-07,New York,"Rochester, NY",Spectrum,Comcast,5.666666666666667,Z-Score > 1.5
2025-05-07,Missouri,"St. Louis, MO",T-Mobile FWA,Spectrum,11.666666666666666,Z-Score > 1.5
2025-05-07,Massachusetts,"Boston, MA",Comcast,T-Mobile FWA,10.333333333333334,Z-Score > 1.5
2025-05-07,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,17.666666666666668,Z-Score > 1.5
2025-05-07,Texas,"Austin, TX",AT&T,Spectrum,7.0,Z-Score > 1.5
2025-05-07,Florida,"Tampa-St. Petersburg, FL",Spectrum,Frontier,9.0,Z-Score > 1.5
2025-05-07,Georgia,"Atlanta, GA",AT&T,Comcast,7.666666666666664,Z-Score > 1.5
2025-05-07,California,"Sacramento-Stockton-Modesto, CA",Comcast,Spectrum,6.666666666666667,Z-Score > 1.5
2025-05-07,Illinois,"Chicago, IL",Astound Broadband,Comcast,6.666666666666666,Z-Score > 1.5
2025-05-07,Arizona,"Phoenix, AZ",Verizon FWA,Cox Communications,6.666666666666667,Z-Score > 1.5
2025-05-07,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Comcast,7.333333333333334,Z-Score > 1.5
2025-05-07,Arkansas,"Little Rock-Pine Bluff, AR",Comcast,AT&T,7.333333333333334,Z-Score > 1.5
2025-05-07,Arizona,"Phoenix, AZ",Cox Communications,Spectrum,3.666666666666666,Z-Score > 1.5
2025-05-07,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,12.333333333333332,Z-Score > 1.5
2025-05-07,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,AT&T,9.0,Z-Score > 1.5
2025-05-07,Oregon,"Portland, OR",Comcast,CenturyLink,10.0,Z-Score > 1.5
2025-05-07,Ohio,"Cleveland-Akron, OH",T-Mobile FWA,Spectrum,5.0,Z-Score > 1.5
2025-05-07,Ohio,"Cleveland-Akron, OH",Spectrum,T-Mobile FWA,3.333333333333333,Z-Score > 1.5
2025-05-07,Minnesota,"Minneapolis-St. Paul, MN",T-Mobile FWA,Comcast,4.333333333333333,Z-Score > 1.5
2025-05-07,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,10.0,Z-Score > 1.5
2025-05-07,Texas,"Houston, TX",T-Mobile FWA,Comcast,8.666666666666668,Z-Score > 1.5
2025-05-07,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,25.0,Z-Score > 1.5
2025-05-07,Washington,"Seattle-Tacoma, WA",Ziply Fiber,Comcast,5.0,Z-Score > 1.5
2025-05-07,Colorado,"Denver, CO",CenturyLink,Comcast,8.666666666666668,Z-Score > 1.5
2025-05-07,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,12.333333333333334,Z-Score > 1.5
2025-05-07,Ohio,"Cleveland-Akron, OH",Spectrum,AT&T,3.666666666666666,Z-Score > 1.5
2025-05-07,Georgia,"Atlanta, GA",Comcast,Spectrum,8.333333333333332,Z-Score > 1.5
2025-05-07,Connecticut,"Hartford & New Haven, CT",Frontier,Spectrum,7.0,Z-Score > 1.5
2025-05-07,Florida,"Jacksonville, FL",Comcast,Spectrum,8.0,Z-Score > 1.5
2025-05-07,Florida,"Ft. Myers-Naples, FL",T-Mobile FWA,Comcast,6.0,Z-Score > 1.5
2025-05-07,New York,"New York, NY",Spectrum,Altice,16.333333333333332,Z-Score > 1.5
2025-05-07,Florida,"Orlando-Daytona Beach-Melbourne, FL",CenturyLink,Spectrum,6.666666666666667,Z-Score > 1.5
2025-05-07,Illinois,"Chicago, IL",Comcast,Spectrum,18.333333333333336,Z-Score > 1.5
2025-05-07,New York,"New York, NY",T-Mobile FWA,Comcast,8.666666666666666,Z-Score > 1.5
2025-05-07,California,"Los Angeles, CA",AT&T,Spectrum,5.333333333333332,Z-Score > 1.5
2025-05-07,Ohio,"Cleveland-Akron, OH",AT&T,Spectrum,4.333333333333334,Z-Score > 1.5
2025-05-07,New Jersey,"New York, NY",Comcast,Altice,9.0,Z-Score > 1.5
2025-05-07,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,11.333333333333334,Z-Score > 1.5
2025-05-07,Florida,"Jacksonville, FL",AT&T,Comcast,12.333333333333332,Z-Score > 1.5
2025-05-07,New York,"New York, NY",Verizon,Altice,8.333333333333332,Z-Score > 1.5
2025-05-07,Maine,"Bangor, ME",Consolidated,Spectrum,2.0,Z-Score > 1.5
2025-05-07,Michigan,"Traverse City-Cadillac, MI",Spectrum,Comcast,4.0,Z-Score > 1.5
2025-05-07,Tennessee,"Memphis, TN",Comcast,AT&T,7.333333333333334,Z-Score > 1.5
2025-05-07,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Spectrum,7.333333333333334,Z-Score > 1.5
2025-05-07,California,"Fresno-Visalia, CA",Comcast,AT&T,5.0,Z-Score > 1.5
2025-05-07,Texas,"Dallas-Ft. Worth, TX",Frontier,Spectrum,5.666666666666667,Z-Score > 1.5
2025-05-07,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,4.666666666666666,Z-Score > 1.5
2025-05-07,Texas,"Houston, TX",AT&T,Spectrum,7.0,Z-Score > 1.5
2025-05-07,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Comcast,6.0,Z-Score > 1.5
2025-05-07,Colorado,"Denver, CO",Comcast,Spectrum,5.333333333333334,Z-Score > 1.5
2025-05-07,California,"Los Angeles, CA",Spectrum,T-Mobile FWA,10.0,Z-Score > 1.5
2025-05-07,Missouri,"St. Louis, MO",AT&T,Spectrum,9.333333333333332,Z-Score > 1.5
2025-05-07,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Spectrum,7.0,Z-Score > 1.5
2025-05-07,New York,"New York, NY",Verizon,Spectrum,10.333333333333334,Z-Score > 1.5
2025-05-07,Michigan,"Detroit, MI",Spectrum,Comcast,3.333333333333334,Pct Increase > 30%
2025-05-07,Florida,"Jacksonville, FL",Comcast,AT&T,10.333333333333332,Pct Increase > 30%
2025-05-07,West Virginia,"Charleston-Huntington, WV",Frontier,Altice,7.666666666666667,Pct Increase > 30%
2025-05-07,Texas,"Houston, TX",Comcast,Altice,5.0,Pct Increase > 30%
2025-05-07,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,4.0,Pct Increase > 30%
2025-05-07,New York,"New York, NY",Altice,Comcast,14.333333333333334,Pct Increase > 30%
2025-05-07,Illinois,"Chicago, IL",Comcast,AT&T,14.333333333333334,Pct Increase > 30%
2025-05-07,Indiana,"Indianapolis, IN",Comcast,Spectrum,4.666666666666666,Pct Increase > 30%
2025-05-07,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,4.666666666666666,Pct Increase > 30%
2025-05-07,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,8.333333333333334,Pct Increase > 30%
2025-05-07,Michigan,"Detroit, MI",WOW!,Comcast,5.333333333333333,Pct Increase > 30%
2025-05-07,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,7.333333333333333,Pct Increase > 30%
2025-05-07,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,9.0,Pct Increase > 30%
2025-05-07,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,5.333333333333334,Pct Increase > 30%
2025-05-07,Georgia,"Atlanta, GA",T-Mobile FWA,Comcast,5.333333333333332,Pct Increase > 30%
2025-05-07,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Spectrum,5.666666666666668,Pct Increase > 30%
2025-05-07,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,4.333333333333334,Pct Increase > 30%
2025-05-07,California,"Sacramento-Stockton-Modesto, CA",T-Mobile FWA,Comcast,5.666666666666666,Pct Increase > 30%
2025-05-07,Florida,"Tampa-St. Petersburg, FL",Spectrum,T-Mobile FWA,3.333333333333333,Pct Increase > 30%
2025-05-07,Tennessee,"Memphis, TN",AT&T,Comcast,5.333333333333333,Pct Increase > 30%
2025-05-07,Texas,"Houston, TX",Comcast,T-Mobile FWA,5.333333333333334,Pct Increase > 30%
2025-05-07,Georgia,"Atlanta, GA",T-Mobile FWA,Spectrum,4.333333333333334,Pct Increase > 30%
2025-05-07,Illinois,"Chicago, IL",Verizon FWA,Comcast,6.0,Pct Increase > 30%
2025-05-07,Virginia,"Washington, DC",Verizon,Comcast,4.333333333333333,Pct Increase > 30%
2025-05-07,North Carolina,"Charlotte, NC",Spectrum,AT&T,6.666666666666666,Pct Increase > 30%
2025-05-07,New York,"Buffalo, NY",Spectrum,Comcast,2.333333333333333,Pct Increase > 30%
2025-05-07,North Carolina,"Charlotte, NC",AT&T,Spectrum,4.666666666666667,Pct Increase > 30%
2025-05-07,New York,"New York, NY",Spectrum,Comcast,4.333333333333333,Pct Increase > 30%
2025-05-07,Massachusetts,"Boston, MA",Comcast,Spectrum,3.666666666666666,Pct Increase > 30%
2025-05-07,New Jersey,"New York, NY",Altice,Comcast,3.666666666666666,Pct Increase > 30%
2025-05-07,New York,"New York, NY",T-Mobile FWA,Altice,3.0,Pct Increase > 30%
2025-05-07,Virginia,"Washington, DC",T-Mobile FWA,Comcast,9.0,Pct Increase > 30%
2025-05-07,Maryland,"Washington, DC",Comcast,Verizon,17.0,Pct Increase > 30%
2025-05-07,Maryland,"Baltimore, MD",Comcast,Verizon,6.0,Pct Increase > 30%
2025-05-08,Texas,"Dallas-Ft. Worth, TX",AT&T,Altice,11.333333333333332,Z-Score > 1.5
2025-05-08,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,20.666666666666664,Z-Score > 1.5
2025-05-08,Oklahoma,"Oklahoma City, OK",Cox Communications,AT&T,7.333333333333334,Z-Score > 1.5
2025-05-08,Maine,"Bangor, ME",Consolidated,Spectrum,7.0,Z-Score > 1.5
2025-05-08,Kentucky,"Louisville, KY",Spectrum,Comcast,10.666666666666666,Z-Score > 1.5
2025-05-08,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,10.0,Z-Score > 1.5
2025-05-08,California,"Los Angeles, CA",T-Mobile FWA,Comcast,3.333333333333333,Z-Score > 1.5
2025-05-08,Wisconsin,"Green Bay-Appleton, WI",Spectrum,Comcast,6.666666666666667,Z-Score > 1.5
2025-05-08,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Comcast,6.333333333333333,Z-Score > 1.5
2025-05-08,Washington,"Seattle-Tacoma, WA",Comcast,AT&T,6.333333333333333,Z-Score > 1.5
2025-05-08,Texas,"San Antonio, TX",Google Fiber,Spectrum,8.333333333333334,Z-Score > 1.5
2025-05-08,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,19.0,Z-Score > 1.5
2025-05-08,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,12.333333333333334,Z-Score > 1.5
2025-05-08,California,"Los Angeles, CA",Spectrum,T-Mobile FWA,2.666666666666666,Z-Score > 1.5
2025-05-08,Florida,"Ft. Myers-Naples, FL",Comcast,Spectrum,5.333333333333333,Z-Score > 1.5
2025-05-08,Michigan,"Detroit, MI",Verizon FWA,Comcast,6.666666666666667,Z-Score > 1.5
2025-05-08,Maine,"Portland-Auburn, ME",Spectrum,Comcast,13.666666666666666,Z-Score > 1.5
2025-05-08,Hawaii,"Honolulu, HI",Cincinnati Bell,Spectrum,6.333333333333333,Z-Score > 1.5
2025-05-08,Ohio,"Columbus, OH",AT&T,Spectrum,4.0,Z-Score > 1.5
2025-05-08,Nevada,"Las Vegas, NV",CenturyLink,Cox Communications,7.666666666666667,Z-Score > 1.5
2025-05-08,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,7.333333333333332,Z-Score > 1.5
2025-05-08,New York,"New York, NY",Verizon,Altice,20.666666666666664,Z-Score > 1.5
2025-05-08,North Carolina,"Charlotte, NC",Spectrum,AT&T,17.0,Z-Score > 1.5
2025-05-08,Michigan,"Detroit, MI",Comcast,T-Mobile FWA,6.666666666666666,Z-Score > 1.5
2025-05-08,Nevada,"Las Vegas, NV",Cox Communications,Comcast,6.333333333333334,Z-Score > 1.5
2025-05-08,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Spectrum,6.333333333333334,Z-Score > 1.5
2025-05-08,Washington,"Seattle-Tacoma, WA",Comcast,Cox Communications,10.333333333333332,Z-Score > 1.5
2025-05-08,Arizona,"Phoenix, AZ",Wyyerd Communications,Cox Communications,3.333333333333334,Z-Score > 1.5
2025-05-08,Florida,"West Palm Beach-Ft. Pierce, FL",AT&T,Comcast,1.666666666666666,Z-Score > 1.5
2025-05-08,Texas,"Houston, TX",T-Mobile FWA,Comcast,10.666666666666668,Z-Score > 1.5
2025-05-08,Michigan,"Traverse City-Cadillac, MI",Spectrum,Comcast,7.0,Z-Score > 1.5
2025-05-08,New York,"New York, NY",Verizon,Spectrum,11.333333333333334,Z-Score > 1.5
2025-05-08,New York,"New York, NY",Altice,Verizon,19.333333333333336,Z-Score > 1.5
2025-05-08,New York,"New York, NY",Spectrum,Comcast,10.333333333333334,Z-Score > 1.5
2025-05-08,New York,"New York, NY",Altice,Spectrum,24.0,Z-Score > 1.5
2025-05-08,Florida,"Miami-Ft. Lauderdale, FL",Comcast,T-Mobile FWA,4.333333333333333,Z-Score > 1.5
2025-05-08,California,"Los Angeles, CA",Frontier,Spectrum,10.666666666666664,Z-Score > 1.5
2025-05-08,Illinois,"Chicago, IL",Comcast,CenturyLink,6.666666666666666,Z-Score > 1.5
2025-05-08,New York,"New York, NY",T-Mobile FWA,Altice,6.333333333333333,Z-Score > 1.5
2025-05-08,New York,"New York, NY",Spectrum,Altice,8.333333333333332,Z-Score > 1.5
2025-05-08,Virginia,"Washington, DC",Verizon,Spectrum,7.666666666666667,Z-Score > 1.5
2025-05-08,Texas,"Houston, TX",Comcast,Altice,8.0,Z-Score > 1.5
2025-05-08,Florida,"Jacksonville, FL",T-Mobile FWA,Comcast,4.0,Z-Score > 1.5
2025-05-08,Illinois,"Chicago, IL",Comcast,Spectrum,19.666666666666664,Z-Score > 1.5
2025-05-08,Massachusetts,"Boston, MA",Comcast,Spectrum,11.333333333333334,Z-Score > 1.5
2025-05-08,California,"Fresno-Visalia, CA",Comcast,AT&T,5.0,Z-Score > 1.5
2025-05-08,Texas,"Dallas-Ft. Worth, TX",Spectrum,Frontier,5.666666666666667,Z-Score > 1.5
2025-05-08,Texas,"Dallas-Ft. Worth, TX",Frontier,Spectrum,3.666666666666666,Z-Score > 1.5
2025-05-08,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Comcast,8.666666666666666,Z-Score > 1.5
2025-05-08,Illinois,"Chicago, IL",AT&T,Comcast,15.0,Z-Score > 1.5
2025-05-08,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,8.333333333333334,Z-Score > 1.5
2025-05-08,Georgia,"Atlanta, GA",AT&T,Spectrum,4.666666666666668,Z-Score > 1.5
2025-05-08,Tennessee,"Nashville, TN",Comcast,AT&T,3.0,Pct Increase > 30%
2025-05-08,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,3.666666666666666,Pct Increase > 30%
2025-05-08,Illinois,"Chicago, IL",Comcast,AT&T,19.333333333333336,Pct Increase > 30%
2025-05-08,Massachusetts,"Boston, MA",Comcast,Verizon,8.333333333333332,Pct Increase > 30%
2025-05-08,Louisiana,"New Orleans, LA",AT&T,Cox Communications,5.333333333333333,Pct Increase > 30%
2025-05-08,Texas,"Houston, TX",Verizon FWA,Comcast,5.333333333333333,Pct Increase > 30%
2025-05-08,Missouri,"St. Louis, MO",Spectrum,AT&T,5.333333333333333,Pct Increase > 30%
2025-05-08,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,18.0,Pct Increase > 30%
2025-05-08,New Jersey,"Philadelphia, PA",Comcast,Spectrum,8.0,Pct Increase > 30%
2025-05-08,New York,"New York, NY",Altice,Comcast,21.0,Pct Increase > 30%
2025-05-08,Missouri,"St. Louis, MO",AT&T,Spectrum,11.666666666666668,Pct Increase > 30%
2025-05-08,Oregon,"Portland, OR",Comcast,Spectrum,4.0,Pct Increase > 30%
2025-05-08,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,6.666666666666667,Pct Increase > 30%
2025-05-08,Georgia,"Atlanta, GA",Comcast,Windstream,5.0,Pct Increase > 30%
2025-05-08,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Spectrum,4.0,Pct Increase > 30%
2025-05-08,Texas,"Austin, TX",Spectrum,AT&T,5.0,Pct Increase > 30%
